file_code,group_id,country_code,score
Q1,1,AL,2.5619047619047617
Q1,1,AT,5.039560439560439
Q1,1,BE,5.773480662983426
Q1,1,BG,4.36
Q1,1,CH,5.308558558558558
Q1,1,CY,3.9233870967741935
Q1,1,CZ,5.2463235294117645
Q1,1,DE,4.859894921190893
Q1,1,DK,5.1877828054298645
Q1,1,EE,3.79476861167002
Q1,1,EL,4.57773851590106
Q1,1,ES,6.478798586572438
Q1,1,FI,4.976744186046512
Q1,1,FR,5.28125
Q1,1,HR,3.837728194726166
Q1,1,HU,4.3247863247863245
Q1,1,IE,3.640756302521008
Q1,1,IS,3.882113821138211
Q1,1,IT,4.9321100917431195
Q1,1,LT,5.336065573770492
Q1,1,LU,5.06
Q1,1,LV,3.8446215139442232
Q1,1,MD,3.204301075268817
Q1,1,ME,3.3617021276595747
Q1,1,MK,2.602409638554217
Q1,1,MT,4.309236947791165
Q1,1,NL,5.016363636363637
Q1,1,NO,4.861702127659575
Q1,1,PL,4.2875226039783
Q1,1,PT,3.5330882352941178
Q1,1,RO,4.285714285714286
Q1,1,RS,3.3646055437100215
Q1,1,SE,5.575418994413408
Q1,1,SI,4.019607843137255
Q1,1,SK,5.712830957230143
Q1,1,TR,4.933920704845815
Q1,1,UK,5.057471264367816
Q1,1,US,5.814736842105263
Q2,1,AL,2.4571428571428573
Q2,1,AT,4.189010989010989
Q2,1,BE,6.099447513812155
Q2,1,BG,4.6547368421052635
Q2,1,CH,3.6283783783783785
Q2,1,CY,3.931451612903226
Q2,1,CZ,5.216911764705882
Q2,1,DE,4.619964973730298
Q2,1,DK,4.46606334841629
Q2,1,EE,3.9637826961770624
Q2,1,EL,5.134275618374558
Q2,1,ES,7.187279151943463
Q2,1,FI,3.4862579281183934
Q2,1,FR,5.023897058823529
Q2,1,HR,3.768762677484787
Q2,1,HU,4.0747863247863245
Q2,1,IE,2.657563025210084
Q2,1,IS,3.796747967479675
Q2,1,IT,4.2128440366972475
Q2,1,LT,6.131147540983607
Q2,1,LU,3.32
Q2,1,LV,3.832669322709163
Q2,1,MD,3.5268817204301075
Q2,1,ME,3.627659574468085
Q2,1,MK,2.708835341365462
Q2,1,MT,2.6506024096385543
Q2,1,NL,4.030909090909091
Q2,1,NO,4.8
Q2,1,PL,4.160940325497288
Q2,1,PT,2.5238970588235294
Q2,1,RO,5.272268907563025
Q2,1,RS,3.0874200426439233
Q2,1,SE,5.154562383612663
Q2,1,SI,2.9651416122004357
Q2,1,SK,6.05091649694501
Q2,1,TR,5.224669603524229
Q2,1,UK,5.0
Q2,1,US,6.328421052631579
Q3,1,AL,0.6021428571428571
Q3,1,AT,5.652678571428572
Q3,1,BE,6.639107142857143
Q3,1,BG,5.5975
Q3,1,CH,4.969107142857142
Q3,1,CY,2.6710714285714285
Q3,1,CZ,6.652321428571429
Q3,1,DE,7.228214285714285
Q3,1,DK,4.576428571428572
Q3,1,EE,5.070714285714286
Q3,1,EL,6.285892857142857
Q3,1,ES,7.6276785714285715
Q3,1,FI,5.265178571428572
Q3,1,FR,7.0373214285714285
Q3,1,HR,5.337857142857143
Q3,1,HU,4.816964285714286
Q3,1,IE,6.0219642857142865
Q3,1,IS,2.232857142857143
Q3,1,IT,6.42
Q3,1,LT,5.287678571428572
Q3,1,LU,3.0217857142857145
Q3,1,LV,4.73625
Q3,1,MD,0.905357142857143
Q3,1,ME,0.9228571428571428
Q3,1,MK,3.7294642857142857
Q3,1,MT,2.9692857142857143
Q3,1,NL,6.300714285714286
Q3,1,NO,5.5287500000000005
Q3,1,PL,6.569821428571428
Q3,1,PT,6.342142857142858
Q3,1,RO,6.506607142857143
Q3,1,RS,5.067857142857143
Q3,1,SE,6.123928571428571
Q3,1,SI,4.693392857142857
Q3,1,SK,5.981785714285715
Q3,1,TR,5.373035714285715
Q3,1,UK,5.3575
Q3,1,US,6.32625
Q4,1,AL,0.3042857142857142
Q4,1,AT,2.5007142857142854
Q4,1,BE,2.9992857142857146
Q4,1,BG,2.356428571428572
Q4,1,CH,2.476428571428571
Q4,1,CY,0.972857142857143
Q4,1,CZ,2.4307142857142856
Q4,1,DE,3.0442857142857145
Q4,1,DK,2.200714285714286
Q4,1,EE,1.683571428571429
Q4,1,EL,2.415714285714286
Q4,1,ES,2.943571428571428
Q4,1,FI,2.082142857142857
Q4,1,FR,2.3600000000000003
Q4,1,HR,2.452142857142857
Q4,1,HU,2.190714285714286
Q4,1,IE,3.4442857142857144
Q4,1,IS,0.9885714285714284
Q4,1,IT,3.297857142857143
Q4,1,LT,1.6421428571428571
Q4,1,LU,1.1957142857142855
Q4,1,LV,1.7464285714285717
Q4,1,MD,0.4764285714285714
Q4,1,ME,0.4428571428571428
Q4,1,MK,1.662857142857143
Q4,1,MT,1.7507142857142857
Q4,1,NL,3.2342857142857144
Q4,1,NO,2.726428571428571
Q4,1,PL,2.3971428571428572
Q4,1,PT,3.5157142857142856
Q4,1,RO,2.47
Q4,1,RS,2.105
Q4,1,SE,2.22
Q4,1,SI,1.7485714285714284
Q4,1,SK,2.220714285714286
Q4,1,TR,1.933571428571429
Q4,1,UK,2.3957142857142855
Q4,1,US,2.8842857142857143
Q5,1,AL,0.7611940298507462
Q5,1,AT,1.7171492204899776
Q5,1,BE,1.5303030303030305
Q5,1,BG,1.3858447488584476
Q5,1,CH,1.5260663507109005
Q5,1,CY,1.298165137614679
Q5,1,CZ,1.613899613899614
Q5,1,DE,1.5973282442748091
Q5,1,DK,1.3228915662650602
Q5,1,EE,1.4295612009237877
Q5,1,EL,1.3410404624277457
Q5,1,ES,1.4275491949910557
Q5,1,FI,1.3783185840707963
Q5,1,FR,1.1513409961685823
Q5,1,HR,1.193103448275862
Q5,1,HU,1.3073286052009456
Q5,1,IE,1.26036866359447
Q5,1,IS,1.1712962962962965
Q5,1,IT,1.3660886319845855
Q5,1,LT,1.4264069264069263
Q5,1,LU,1.290983606557377
Q5,1,LV,1.1203007518796992
Q5,1,MD,1.2191780821917808
Q5,1,ME,1.3287671232876712
Q5,1,MK,0.945288753799392
Q5,1,MT,1.5932203389830508
Q5,1,NL,1.3973880597014925
Q5,1,NO,1.4373576309794989
Q5,1,PL,1.2871287128712872
Q5,1,PT,1.1830985915492958
Q5,1,RO,1.2859922178988328
Q5,1,RS,1.2417302798982188
Q5,1,SE,1.4061895551257253
Q5,1,SI,1.3980815347721822
Q5,1,SK,1.6815286624203822
Q5,1,TR,1.1404358353510895
Q5,1,UK,1.554245283018868
