file_code,EU27,BE,BG,CZ,DK,DE,EE,IE,EL,ES,FR,HR,IT,CY,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,UK,IS,NO,CH,ME,MD,MK,AL,RS,TR,US
DX5,8.404449862846693,5.303867403314917,9.642105263157895,8.639705882352942,8.506787330316742,8.686514886164623,4.305835010060362,5.672268907563025,8.162544169611309,10.565371024734983,7.867647058823529,8.803245436105477,9.724770642201836,2.1774193548387095,9.083665338645417,6.39344262295082,6.5600000000000005,3.4615384615384617,3.2931726907630523,6.254545454545455,8.219780219780219,6.8354430379746836,7.426470588235294,11.126050420168067,7.5816993464052285,11.89409368635438,8.541226215644821,10.502793296089386,5.839080459770115,9.1869918699187,11.702127659574469,9.054054054054054,9.574468085106384,18.709677419354836,6.144578313253012,5.142857142857142,9.168443496801705,3.0837004405286343,10.694736842105264
