file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
Q1,1,BE,5.773480662983426,0.1,0.5773480662983426,7.099025545872429
Q1,1,CY,3.9233870967741935,0.1,0.39233870967741935,4.968827894889506
Q1,1,CZ,5.2463235294117645,0.1,0.5246323529411765,6.4920568454006355
Q1,1,EE,3.79476861167002,0.1,0.379476861167002,4.820736576782134
Q1,1,EL,4.57773851590106,0.1,0.457773851590106,5.722248090170457
Q1,1,HR,3.837728194726166,0.1,0.38377281947261666,4.870200238828652
Q1,1,HU,4.3247863247863245,0.1,0.4324786324786325,5.430998948416158
Q1,1,IS,3.882113821138211,0.1,0.3882113821138211,4.921305847132599
Q1,1,LT,5.336065573770492,0.1,0.5336065573770492,6.595385831338932
Q1,1,MD,3.204301075268817,0.1,0.3204301075268817,4.140872281269381
Q1,1,MK,2.602409638554217,0.1,0.26024096385542167,3.4478545074368676
Q1,1,NO,4.861702127659575,0.1,0.4861702127659575,6.049203780293757
Q1,1,RO,4.285714285714286,0.1,0.4285714285714286,5.386011404342423
Q1,1,SI,4.019607843137255,0.1,0.4019607843137255,5.079616458031418
Q1,1,UK,5.057471264367816,0.1,0.5057471264367817,6.274612355712633
Q2,1,BE,6.099447513812155,0.1,0.6099447513812155,7.4743437636187915
Q2,1,CY,3.931451612903226,0.1,0.3931451612903226,4.978113378406741
Q2,1,CZ,5.216911764705882,0.1,0.5216911764705883,6.458192140808367
Q2,1,EE,3.9637826961770624,0.1,0.3963782696177063,5.015339386270103
Q2,1,EL,5.134275618374558,0.1,0.5134275618374559,6.363044885547138
Q2,1,HR,3.768762677484787,0.1,0.3768762677484787,4.790793345301951
Q2,1,HU,4.0747863247863245,0.1,0.4074786324786325,5.143148959381871
Q2,1,IS,3.796747967479675,0.1,0.3796747967479675,4.8230156069745505
Q2,1,LT,6.131147540983607,0.1,0.6131147540983607,7.510843173513547
Q2,1,MD,3.5268817204301075,0.1,0.3526881720430108,4.512291621958783
Q2,1,MK,2.708835341365462,0.1,0.2708835341365462,3.5703930569856004
Q2,1,NO,4.8,0.1,0.48,5.978159953212954
Q2,1,RO,5.272268907563025,0.1,0.5272268907563026,6.521930352665959
Q2,1,SI,2.9651416122004357,0.1,0.2965141612200436,3.865504085982664
Q2,1,UK,5.0,0.1,0.5,6.208439944440383
Q3,1,BE,6.639107142857143,0.1,0.6639107142857144,8.09570783683018
Q3,1,CY,2.6710714285714285,0.1,0.2671071428571429,3.5269116894509835
Q3,1,CZ,6.652321428571429,0.1,0.6652321428571429,8.110922764821991
Q3,1,EE,5.070714285714286,0.1,0.5070714285714286,6.289860369910081
Q3,1,EL,6.285892857142857,0.1,0.6285892857142857,7.689016923751737
Q3,1,HR,5.337857142857143,0.1,0.5337857142857143,6.597448643906718
Q3,1,HU,4.816964285714286,0.1,0.4816964285714286,5.997692631040281
Q3,1,IS,2.232857142857143,0.1,0.2232857142857143,3.022351780100885
Q3,1,LT,5.287678571428572,0.1,0.5287678571428572,6.539673038964837
Q3,1,MD,0.905357142857143,0.1,0.0905357142857143,1.4938683383288254
Q3,1,MK,3.7294642857142857,0.1,0.37294642857142857,4.745545178741136
Q3,1,NO,5.5287500000000005,0.1,0.5528750000000001,6.817242671247899
Q3,1,RO,6.506607142857143,0.1,0.6506607142857144,7.943147342642007
Q3,1,SI,4.693392857142857,0.1,0.46933928571428574,5.855412493603334
Q3,1,UK,5.3575,0.1,0.5357500000000001,6.620065428759413
Q4,1,BE,2.9992857142857146,0.1,0.2999285714285715,3.9048176036259967
Q4,1,CY,0.972857142857143,0.1,0.09728571428571431,1.5715878353680826
Q4,1,CZ,2.4307142857142856,0.1,0.24307142857142858,3.2501644857080194
Q4,1,EE,1.683571428571429,0.1,0.1683571428571429,2.3899042327655535
Q4,1,EL,2.415714285714286,0.1,0.2415714285714286,3.232893486365963
Q4,1,HR,2.452142857142857,0.1,0.24521428571428572,3.2748373419109584
Q4,1,HU,2.190714285714286,0.1,0.21907142857142858,2.973828496235105
Q4,1,IS,0.9885714285714284,0.1,0.09885714285714285,1.5896812632502375
Q4,1,LT,1.6421428571428571,0.1,0.16421428571428573,2.3422033774398714
Q4,1,MD,0.4764285714285714,0.1,0.047642857142857147,1.0
Q4,1,MK,1.662857142857143,0.1,0.16628571428571431,2.3660538051027125
Q4,1,NO,2.726428571428571,0.1,0.27264285714285713,3.590649901308575
Q4,1,RO,2.47,0.1,0.24700000000000003,3.2953980554134077
Q4,1,SI,1.7485714285714284,0.1,0.17485714285714285,2.464745229914467
Q4,1,UK,2.3957142857142855,0.1,0.23957142857142855,3.2098654872432193
Q5,1,BE,1.5303030303030305,0.1,0.15303030303030307,2.2134310057221094
Q5,1,CY,1.298165137614679,0.1,0.1298165137614679,1.946147446262972
Q5,1,CZ,1.613899613899614,0.1,0.16138996138996142,2.3096841084084305
Q5,1,EE,1.4295612009237877,0.1,0.14295612009237876,2.097436867793673
Q5,1,EL,1.3410404624277457,0.1,0.13410404624277458,1.995514093372103
Q5,1,HR,1.193103448275862,0.1,0.1193103448275862,1.8251794217665638
Q5,1,HU,1.3073286052009456,0.1,0.13073286052009456,1.9566982624398634
Q5,1,IS,1.1712962962962965,0.1,0.11712962962962965,1.800070667933816
Q5,1,LT,1.4264069264069263,0.1,0.14264069264069265,2.0938050362533147
Q5,1,MD,1.2191780821917808,0.1,0.12191780821917808,1.8552017541136447
Q5,1,MK,0.945288753799392,0.1,0.0945288753799392,1.5398455934162163
Q5,1,NO,1.4373576309794989,0.1,0.1437357630979499,2.106413677017845
Q5,1,RO,1.2859922178988328,0.1,0.12859922178988328,1.9321315470360856
Q5,1,SI,1.3980815347721822,0.1,0.13980815347721823,2.061191181567503
Q5,1,UK,1.554245283018868,0.1,0.1554245283018868,2.240998114448949
Q6,1,BE,2.9775280898876404,0.1,0.29775280898876405,3.8797658758484053
Q6,1,CY,3.9655172413793105,0.1,0.39655172413793105,5.017336541539889
Q6,1,CZ,2.827067669172932,0.1,0.28270676691729324,3.706525754037114
Q6,1,EE,1.8444444444444448,0.1,0.1844444444444445,2.5751334161853943
Q6,1,EL,2.792,0.1,0.2792,3.666148841289568
Q6,1,HR,1.7142857142857142,0.1,0.17142857142857143,2.425268659989765
Q6,1,HU,2.8205128205128207,0.1,0.2820512820512821,3.6989785015773764
Q6,1,IS,1.4634146341463414,0.1,0.14634146341463414,2.1364157093212133
Q6,1,LT,3.1473684210526316,0.1,0.3147368421052632,4.075320025702094
