file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
N1a,2,BE,9.8695,0.5,4.93475,9.999999999999998
N1a,2,CY,3.2545,0.5,1.62725,3.963702113996992
N1a,2,CZ,7.8175,0.5,3.90875,8.12751575781131
N1a,2,EE,7.1255,0.5,3.56275,7.496054210250603
N1a,2,EL,8.145,0.5,4.0725,8.426364972877975
N1a,2,HR,6.571000000000001,0.5,3.2855000000000003,6.990063707183534
N1a,2,HU,7.1129999999999995,0.5,3.5564999999999998,7.484647751660272
N1a,2,IS,4.526999999999999,0.5,2.2634999999999996,5.124879598492656
N1a,2,LT,6.9784999999999995,0.5,3.4892499999999997,7.361914257228314
N1a,2,MD,1.3824999999999998,0.5,0.6912499999999999,2.255470875509066
N1a,2,MK,7.226999999999999,0.5,3.6134999999999997,7.5886746540040875
N1a,2,NO,7.617,0.5,3.8085,7.9445561620224066
N1a,2,RO,8.251999999999999,0.5,4.1259999999999994,8.524004258411205
N1a,2,SI,7.3215,0.5,3.66075,7.674907480946989
N1a,2,UK,7.473999999999999,0.5,3.7369999999999997,7.814066275749022
N1b,2,BE,1.6556666666666668,0.5,0.8278333333333334,2.5047400172364265
N1b,2,CY,0.2173333333333333,0.5,0.10866666666666665,1.1922368487757067
N1b,2,CZ,0.5983333333333333,0.5,0.29916666666666664,1.5399057066089865
N1b,2,EE,0.3493333333333333,0.5,0.17466666666666664,1.312689051489599
N1b,2,EL,0.5670000000000001,0.5,0.28350000000000003,1.511313517075891
N1b,2,HR,0.5013333333333333,0.5,0.25066666666666665,1.4513915879480201
N1b,2,HU,1.0473333333333332,0.5,0.5236666666666666,1.9496256991736653
N1b,2,IS,0.0066666666666666,0.5,0.0033333333333333,1.0
N1b,2,LT,0.5093333333333333,0.5,0.25466666666666665,1.458691721445832
N1b,2,MD,0.072,0.5,0.036,1.0596177568987952
N1b,2,MK,0.3243333333333333,0.5,0.16216666666666665,1.2898761343089375
N1b,2,NO,0.341,0.5,0.1705,1.305084745762712
N1b,2,RO,0.5586666666666668,0.5,0.2793333333333334,1.5037092113490038
N1b,2,SI,0.8706666666666667,0.5,0.43533333333333335,1.788414417763658
N1b,2,UK,0.457,0.5,0.2285,1.4109366814809807
N2,2,BE,1.65,0.5,0.825,2.4995690893421427
N2,2,CY,0.4657142857142857,0.5,0.23285714285714285,1.4188886126125255
N2,2,CZ,1.2521428571428572,0.5,0.6260714285714286,2.13651780735276
N2,2,EE,0.8307142857142857,0.5,0.41535714285714287,1.751957203450182
N2,2,EL,1.2785714285714287,0.5,0.6392857142857143,2.160634319800888
N2,2,HR,1.12,0.5,0.56,2.0159352451121215
N2,2,HU,0.5999999999999999,0.5,0.29999999999999993,1.541426567754364
N2,2,IS,0.83,0.5,0.415,1.7513054058164488
N2,2,LT,0.9807142857142858,0.5,0.4903571428571429,1.8888347065341504
N2,2,MD,0.3285714285714285,0.5,0.16428571428571426,1.2937434669357544
N2,2,MK,0.9028571428571428,0.5,0.4514285714285714,1.8177887644572335
N2,2,NO,1.7278571428571428,0.5,0.8639285714285714,2.5706150314190594
N2,2,RO,0.99,0.5,0.495,1.8973080757726817
N2,2,SI,0.9585714285714289,0.5,0.4792857142857144,1.8686289798884221
N2,2,UK,1.0192857142857144,0.5,0.5096428571428572,1.9240317787557424
N3,2,BE,6.3185,0.5,3.15925,6.759653243658853
N3,2,CY,1.938,0.5,0.969,2.7623738952633623
N3,2,CZ,5.687,0.5,2.8435,6.183398955675346
N3,2,EE,3.7975,0.5,1.89875,4.459198675160957
N3,2,EL,4.767,0.5,2.3835,5.343883603427007
N3,2,HR,3.6175,0.5,1.80875,4.294945671460195
N3,2,HU,3.3620000000000005,0.5,1.6810000000000003,4.061797657873836
N3,2,IS,2.455,0.5,1.2275,3.23414502255944
N3,2,LT,3.8715,0.5,1.93575,4.526724910015715
N3,2,MD,1.0265,0.5,0.51325,1.9306149348564474
N3,2,MK,4.346,0.5,2.173,4.9597140781046685
N3,2,NO,6.1435,0.5,3.07175,6.599962823394224
N3,2,RO,5.8745,0.5,2.93725,6.354495834530307
N3,2,SI,3.806,0.5,1.903,4.466955067002383
N3,2,UK,4.2829999999999995,0.5,2.1414999999999997,4.902225526809401
