file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
DX1,4,BE,3.3205128205128207,0.1,0.3320512820512821,2.982916829028123
DX1,4,CY,1.7272727272727273,0.1,0.17272727272727273,1.9647099711477223
DX1,4,CZ,3.255813953488372,0.1,0.32558139534883723,2.941569118547517
DX1,4,EE,2.8181818181818183,0.1,0.28181818181818186,2.661887453939277
DX1,4,EL,2.4545454545454546,0.1,0.24545454545454548,2.4294949596754254
DX1,4,HR,1.318181818181818,0.1,0.1318181818181818,1.7032684151008892
DX1,4,HU,0.925925925925926,0.1,0.09259259259259262,1.4525857708255312
DX1,4,IS,1.08,0.1,0.10800000000000001,1.5510513313580667
DX1,4,LT,4.15,0.1,0.41500000000000004,3.513024964180633
DX1,4,MD,2.0,0.1,0.2,2.1390043418456113
DX1,4,MK,1.25,0.1,0.125,1.6596948224264172
DX1,4,NO,2.0526315789473686,0.1,0.20526315789473687,2.1726400975943263
DX1,4,RO,2.75,0.1,0.275,2.618313861264805
DX1,4,SI,1.8627450980392155,0.1,0.18627450980392157,2.0512875670499415
DX1,4,UK,2.1016949152542375,0.1,0.21016949152542375,2.20399546312279
DX3,4,BE,7.211,0.1,0.7211000000000001,5.469246882770169
DX3,4,CY,7.083,0.1,0.7083,5.387444724789293
DX3,4,CZ,7.137,0.1,0.7137,5.421955010187475
DX3,4,EE,5.519,0.1,0.5519000000000001,4.387924606960468
DX3,4,EL,7.9,0.1,0.79,5.909572561276602
DX3,4,HR,6.555,0.1,0.6555,5.05001082311818
DX3,4,HU,4.898,0.1,0.4898,3.9910563248813755
DX3,4,IS,6.042,0.1,0.6042000000000001,4.722163111835452
DX3,4,LT,7.703,0.1,0.7703000000000001,5.78367392750916
DX3,4,MD,7.857,0.1,0.7857000000000001,5.882092148829901
DX3,4,MK,5.156,0.1,0.5156,4.155938799561578
DX3,4,NO,6.587,0.1,0.6587000000000001,5.0704613626134005
DX3,4,RO,7.456,0.1,0.7456,5.625821325780439
DX3,4,SI,5.578,0.1,0.5578000000000001,4.425630289154778
DX3,4,UK,5.933,0.1,0.5933,4.652503461679863
DX4,4,BE,6.723,0.1,0.6723,5.15737615546808
DX4,4,CY,6.884,0.1,0.6884000000000001,5.260267932303401
DX4,4,CZ,6.525,0.1,0.6525000000000001,5.030838442341413
DX4,4,EE,6.785,0.1,0.6785000000000001,5.1969990757400675
DX4,4,EL,7.5,0.1,0.75,5.653940817586364
DX4,4,HR,6.114,0.1,0.6114,4.768176825699695
DX4,4,HU,6.386,0.1,0.6386000000000001,4.942006411409056
DX4,4,IS,6.811,0.1,0.6811,5.213615139079932
DX4,4,LT,7.786,0.1,0.7786,5.836717514324883
DX4,4,MD,5.333,0.1,0.5333,4.269055846144507
DX4,4,MK,6.475,0.1,0.6475,4.998884474380133
DX4,4,NO,6.692,0.1,0.6692,5.137564695332087
DX4,4,RO,7.42,0.1,0.742,5.602814468848317
DX4,4,SI,6.507,0.1,0.6507000000000001,5.019335013875352
DX4,4,UK,7.216,0.1,0.7216,5.472442279566297
DX5,4,BE,0.5303867403314917,0.1,0.05303867403314917,1.1998048415472278
DX5,4,CY,0.2177419354838709,0.1,0.021774193548387093,1.0
DX5,4,CZ,0.8639705882352942,0.1,0.08639705882352942,1.4129913933135971
DX5,4,EE,0.4305835010060362,0.1,0.043058350100603625,1.1360226513104772
DX5,4,EL,0.8162544169611308,0.1,0.08162544169611308,1.3824969731510062
DX5,4,HR,0.8803245436105477,0.1,0.08803245436105478,1.423442868635618
DX5,4,HU,0.3461538461538461,0.1,0.03461538461538461,1.0820654015879017
DX5,4,IS,0.91869918699187,0.1,0.09186991869918701,1.447967311138264
DX5,4,LT,0.639344262295082,0.1,0.0639344262295082,1.2694373448665273
DX5,4,MD,1.870967741935484,0.1,0.18709677419354842,2.056542489042309
DX5,4,MK,0.6144578313253012,0.1,0.06144578313253012,1.253532940508948
DX5,4,NO,1.1702127659574468,0.1,0.11702127659574468,1.60870444802012
DX5,4,RO,1.1126050420168068,0.1,0.11126050420168068,1.571888540717691
DX5,4,SI,0.7581699346405228,0.1,0.0758169934640523,1.3453763794086018
DX5,4,UK,0.5839080459770115,0.1,0.05839080459770116,1.2340092032640835
Q10,4,BE,1.1421428571428571,0.1,0.11421428571428571,1.5907655486813712
Q10,4,CY,0.2342857142857143,0.1,0.02342857142857143,1.0105727875558521
Q10,4,CZ,0.7014285714285714,0.1,0.07014285714285715,1.3091141453655213
Q10,4,EE,0.7492857142857142,0.1,0.07492857142857143,1.3396986575570318
Q10,4,EL,1.4414285714285715,0.1,0.14414285714285716,1.7820328711924591
Q10,4,HR,0.7671428571428571,0.1,0.07671428571428572,1.3511107889717744
Q10,4,HU,0.475,0.1,0.0475,1.1644083190265837
Q10,4,IS,0.5892857142857143,0.1,0.058928571428571434,1.237445960080937
Q10,4,LT,0.8521428571428571,0.1,0.08521428571428571,1.4054325345059497
Q10,4,MD,0.2457142857142857,0.1,0.02457142857142857,1.0178765516612873
Q10,4,MK,0.6857142857142858,0.1,0.06857142857142859,1.2990714697205479
Q10,4,NO,1.382142857142857,0.1,0.1382142857142857,1.7441445948955132
Q10,4,RO,0.4685714285714286,0.1,0.04685714285714286,1.1602999517172763
Q10,4,SI,1.14,0.1,0.11399999999999999,1.5893960929116022
Q10,4,UK,1.1207142857142858,0.1,0.11207142857142859,1.57707099098368
Q13,4,BE,1.592964824120603,0.1,0.1592964824120603,1.8788765624623298
Q13,4,CY,1.1666666666666667,0.1,0.11666666666666668,1.6064382091576181
Q13,4,CZ,1.5801526717557253,0.1,0.15801526717557254,1.8706885803386832
Q13,4,EE,1.2592592592592593,0.1,0.12592592592592594,1.6656122239007283
Q13,4,EL,1.4242424242424243,0.1,0.14242424242424243,1.7710495592611792
Q13,4,HR,1.2100840336134453,0.1,0.12100840336134454,1.6341853522052276
Q13,4,HU,1.0918367346938775,0.1,0.10918367346938776,1.5586159441815532
Q13,4,IS,1.0833333333333333,0.1,0.10833333333333334,1.5531815958888187
Q13,4,LT,1.6689189189189189,0.1,0.1668918918918919,1.9274172566965975
Q13,4,MD,1.6071428571428572,0.1,0.16071428571428573,1.8879374507212714
Q13,4,MK,0.9875,0.1,0.09875,1.4919364906296995
Q13,4,NO,1.373015873015873,0.1,0.1373015873015873,1.7383117277279783
Q13,4,RO,1.4035087719298245,0.1,0.14035087719298245,1.7577991100268369
Q13,4,SI,1.6589595375722543,0.1,0.16589595375722543,1.9210524216472877
Q13,4,UK,1.2866666666666666,0.1,0.12866666666666668,1.683127732264689
Q9,4,BE,10.9595,0.1,1.09595,7.864835860827299
Q9,4,CY,6.3420000000000005,0.1,0.6342000000000001,4.91388691960313
Q9,4,CZ,12.8565,0.1,1.2856500000000002,9.077169405278246
Q9,4,EE,12.187,0.1,1.2187000000000001,8.649305774276712
Q9,4,EL,10.6265,0.1,1.06265,7.652022434205177
Q9,4,HR,11.3105,0.1,1.1310499999999999,8.08915271591548
Q9,4,HU,11.959,0.1,1.1959,8.503595680373277
Q9,4,IS,4.6875,0.1,0.46875,3.856530119764388
Q9,4,LT,10.747000000000002,0.1,1.0747000000000002,7.729031496991862
Q9,4,MD,1.705,0.1,0.1705,1.9504759308740613
Q9,4,MK,10.9275,0.1,1.09275,7.844385321332081
Q9,4,NO,7.026000000000001,0.1,0.7026000000000001,5.351017201313435
Q9,4,RO,14.3005,0.1,1.43005,10.0
Q9,4,SI,9.423,0.1,0.9423,6.882890425377178
