file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
DX3,4,IT,6.689,0.1,0.6689,5.871298271940725
DX3,4,LU,6.514,0.1,0.6514000000000001,5.7420455344791215
DX3,4,LV,5.377,0.1,0.5377,4.902272034514291
DX3,4,ME,6.667,0.1,0.6667000000000001,5.855049356374124
DX3,4,MT,7.438,0.1,0.7438,6.424499988276397
DX3,4,NL,7.0,0.1,0.7000000000000001,6.1009988510867785
DX3,4,PL,6.806,0.1,0.6806000000000001,5.9577129592722
DX3,4,PT,6.051,0.1,0.6051000000000001,5.400079720509273
DX3,4,RS,7.594,0.1,0.7594000000000001,6.539719571385028
DX3,4,SE,5.212,0.1,0.5212,4.780405167764778
DX3,4,SK,7.376,0.1,0.7376,6.378707589861428
DX3,4,TR,5.57,0.1,0.557,5.044819339257662
DX3,4,US,7.346,0.1,0.7346,6.356549977725152
DX4,4,AL,5.696,0.1,0.5696,5.137881310230018
DX4,4,AT,6.699,0.1,0.6699,5.878684142652817
DX4,4,BG,6.9,0.1,0.6900000000000001,6.027140143965861
DX4,4,CH,7.317,0.1,0.7317,6.335130952660085
DX4,4,DE,6.619,0.1,0.6619,5.8195971769560835
DX4,4,DK,6.629,0.1,0.6629,5.826983047668175
DX4,4,ES,7.449,0.1,0.7449,6.432624446059696
DX4,4,FI,6.679,0.1,0.6679,5.863912401228633
DX4,4,FR,6.31,0.1,0.631,5.5913737719524494
DX4,4,IE,6.031,0.1,0.6031,5.3853079790850895
DX4,4,IT,5.701,0.1,0.5700999999999999,5.141574245586062
DX4,4,LU,6.123,0.1,0.6123000000000001,5.4532579896363345
DX4,4,LV,6.075,0.1,0.6075,5.417805810218294
DX4,4,ME,6.385,0.1,0.6385000000000001,5.646767802293137
DX4,4,MT,5.644,0.1,0.5644,5.099474782527141
DX4,4,NL,5.653,0.1,0.5653,5.106122066168023
DX4,4,PL,6.479,0.1,0.6479,5.7161949869868
DX4,4,PT,6.08,0.1,0.6080000000000001,5.42149874557434
DX4,4,RS,6.481,0.1,0.6481,5.717672161129219
DX4,4,SE,8.34,0.1,0.8340000000000001,7.090705526507071
DX4,4,SK,6.918,0.1,0.6918000000000001,6.040434711247627
DX4,4,TR,6.915,0.1,0.6915,6.038218950033999
DX4,4,US,6.158,0.1,0.6158000000000001,5.479108537128656
DX5,4,AL,0.5142857142857142,0.1,0.05142857142857143,1.3107341321015733
DX5,4,AT,0.8219780219780219,0.1,0.0821978021978022,1.5379916924736265
DX5,4,BG,0.9642105263157896,0.1,0.09642105263157896,1.6430427812832042
DX5,4,CH,0.9054054054054054,0.1,0.09054054054054055,1.5996100792579022
DX5,4,DE,0.8686514886164624,0.1,0.08686514886164624,1.5724641115012914
DX5,4,DK,0.8506787330316742,0.1,0.08506787330316742,1.5591896665923644
DX5,4,ES,1.0565371024734982,0.1,0.10565371024734982,1.7112339967622967
DX5,4,FI,0.854122621564482,0.1,0.0854122621564482,1.5617332781373816
DX5,4,FR,0.7867647058823529,0.1,0.07867647058823529,1.5119835924709635
DX5,4,IE,0.5672268907563025,0.1,0.05672268907563025,1.349835800577353
DX5,4,IT,0.9724770642201837,0.1,0.09724770642201837,1.6491483393030504
DX5,4,LU,0.656,0.1,0.0656,1.4154024713357876
DX5,4,LV,0.9083665338645418,0.1,0.09083665338645419,1.6017971304540102
DX5,4,ME,0.9574468085106383,0.1,0.09574468085106384,1.6380471867590123
DX5,4,MT,0.3293172690763052,0.1,0.03293172690763052,1.1741188298882417
DX5,4,NL,0.6254545454545455,0.1,0.06254545454545456,1.3928419935243075
DX5,4,PL,0.6835443037974683,0.1,0.06835443037974684,1.4357463380060556
DX5,4,PT,0.7426470588235294,0.1,0.07426470588235294,1.479398868741147
DX5,4,RS,0.9168443496801706,0.1,0.09168443496801706,1.6080587356075262
DX5,4,SE,1.0502793296089383,0.1,0.10502793296089384,1.7066120866299692
DX5,4,SK,1.189409368635438,0.1,0.11894093686354379,1.8093717346717695
DX5,4,TR,0.3083700440528634,0.1,0.03083700440528634,1.1586474803082183
DX5,4,US,1.0694736842105264,0.1,0.10694736842105264,1.7207887887789064
Q10,4,AL,0.0935714285714285,0.1,0.00935714285714285,1.0
Q10,4,AT,1.3314285714285714,0.1,0.13314285714285715,1.9142652817182115
Q10,4,BG,0.7028571428571428,0.1,0.07028571428571428,1.4500105512438743
Q10,4,CH,1.4764285714285712,0.1,0.14764285714285713,2.0213604070435416
Q10,4,DE,1.4592857142857143,0.1,0.14592857142857144,2.0086989143942415
Q10,4,DK,1.695,0.1,0.1695,2.1827944383221176
Q10,4,ES,1.272142857142857,0.1,0.1272142857142857,1.8704776196393818
Q10,4,FI,1.1885714285714286,0.1,0.11885714285714287,1.808752842974044
Q10,4,FR,1.247142857142857,0.1,0.12471428571428572,1.8520129428591527
Q10,4,IE,0.9942857142857144,0.1,0.09942857142857145,1.6652559262819764
Q10,4,IT,0.935,0.1,0.09350000000000001,1.6214682642031468
Q10,4,LU,0.6428571428571429,0.1,0.0642857142857143,1.4056953269713242
Q10,4,LV,0.9292857142857144,0.1,0.09292857142857144,1.6172477666533802
Q10,4,ME,0.1235714285714285,0.1,0.012357142857142851,1.0221576121362752
Q10,4,MT,0.4064285714285714,0.1,0.04064285714285715,1.231072240849727
Q10,4,NL,1.6935714285714287,0.1,0.16935714285714287,2.1817393139346763
Q10,4,PL,0.9957142857142858,0.1,0.09957142857142859,1.6663110506694179
Q10,4,PT,0.9392857142857144,0.1,0.09392857142857144,1.6246336373654717
Q10,4,RS,0.6649999999999999,0.1,0.06649999999999999,1.42204975497667
Q10,4,SE,1.3971428571428572,0.1,0.13971428571428574,1.9628010035405288
Q10,4,SK,1.2021428571428572,0.1,0.12021428571428572,1.8187765246547398
Q10,4,TR,0.2114285714285714,0.1,0.021142857142857144,1.0870477619639383
Q10,4,US,1.0535714285714286,0.1,0.10535714285714287,1.7090435883608057
Q13,4,AL,0.96,0.1,0.096,1.639932940983376
Q13,4,AT,1.977777777777778,0.1,0.19777777777777783,2.3916504490140453
Q13,4,BG,1.3097345132743363,0.1,0.13097345132743363,1.8982423308434335
Q13,4,CH,1.4951923076923077,0.1,0.14951923076923077,2.035219060055516
Q13,4,DE,1.4903846153846154,0.1,0.14903846153846154,2.0316681606747027
Q13,4,DK,1.2959183673469388,0.1,0.12959183673469388,1.8880379040875184
Q13,4,ES,1.6169154228855722,0.1,0.16169154228855723,2.125122179204566
Q13,4,FI,1.2272727272727273,0.1,0.12272727272727274,1.8373371218338277
Q13,4,FR,1.1382488479262671,0.1,0.11382488479262672,1.7715852355196469
Q13,4,IE,1.5655737704918034,0.1,0.15655737704918035,2.0872018985320127
Q13,4,IT,1.596026490066225,0.1,0.15960264900662252,2.109693883492839
Q13,4,LU,1.18348623853211,0.1,0.11834862385321102,1.8049969873563618
Q13,4,LV,1.1027397260273972,0.1,0.11027397260273973,1.7453586571751512
Q13,4,ME,1.2222222222222223,0.1,0.12222222222222223,1.833606884100448
Q13,4,MT,1.45,0.1,0.145,2.0018406058758704
Q13,4,NL,1.5583333333333331,0.1,0.15583333333333332,2.0818542052568643
Q13,4,PL,1.3541666666666667,0.1,0.13541666666666669,1.9310593448849918
Q13,4,PT,1.2608695652173914,0.1,0.12608695652173915,1.8621513119732662
Q13,4,RS,1.4150943396226414,0.1,0.14150943396226415,1.9760597364091352
Q13,4,SE,1.1538461538461535,0.1,0.11538461538461536,1.7831052040177693
Q13,4,SK,1.7569060773480665,0.1,0.17569060773480666,2.2285174666806746
Q13,4,TR,0.9240506329113924,0.1,0.09240506329113925,1.613381203233578
Q13,4,US,1.5246913580246917,0.1,0.15246913580246918,2.0570066772439635
Q9,4,AL,2.5545,0.1,0.25545,2.8176100260264016
Q9,4,AT,8.2455,0.1,0.82455,7.020909048277803
Q9,4,BG,11.0725,0.1,1.10725,9.108894698586134
Q9,4,CH,7.653999999999999,0.1,0.7654,6.584034795657576
Q9,4,DE,11.6895,0.1,1.1689500000000002,9.564602921522194
Q9,4,DK,8.109,0.1,0.8109000000000001,6.920091913057751
Q9,4,ES,11.168,0.1,1.1168,9.17942976388661
Q9,4,FI,9.411,0.1,0.9411,7.881732279772093
Q9,4,FR,10.1675,0.1,1.01675,8.440473399141833
Q9,4,IE,9.258,0.1,0.9258,7.76872845787709
Q9,4,IT,11.823,0.1,1.1823000000000001,9.663204295528619
Q9,4,LU,4.6465000000000005,0.1,0.46465000000000006,4.362734178995991
Q9,4,LV,11.297,0.1,1.1297000000000001,9.274707496072594
Q9,4,ME,2.135,0.1,0.2135,2.507772749654154
Q9,4,MT,5.211499999999999,0.1,0.5211499999999999,4.780035874229172
Q9,4,NL,9.256,0.1,0.9256000000000001,7.767251283734673
Q9,4,PL,12.279,0.1,1.2279,10.0
Q9,4,PT,10.7705,0.1,1.07705,8.885841403080963
Q9,4,RS,10.7955,0.1,1.07955,8.904306079861193
Q9,4,SE,10.714,0.1,1.0714000000000001,8.844111233557646
Q9,4,SK,9.5435,0.1,0.95435,7.97959506670731
Q9,4,TR,11.8725,0.1,1.1872500000000001,9.699764355553473
Q9,4,US,9.4055,0.1,0.94055,7.877670050880443
