file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
Q1,1,AL,2.5619047619047617,0.1,0.2561904761904762,3.5326305667835967
Q1,1,AT,5.039560439560439,0.1,0.503956043956044,6.31210149205484
Q1,1,BG,4.36,0.1,0.43600000000000005,5.549760501433431
Q1,1,CH,5.308558558558558,0.1,0.5308558558558558,6.613867575797098
Q1,1,DE,4.859894921190893,0.1,0.4859894921190893,6.11055004603049
Q1,1,DK,5.1877828054298645,0.1,0.5187782805429865,6.478379542763964
Q1,1,ES,6.478798586572438,0.1,0.6478798586572438,7.926660213929443
Q1,1,FI,4.976744186046512,0.1,0.49767441860465117,6.241633286221804
Q1,1,FR,5.28125,0.1,0.5281250000000001,6.583232429352375
Q1,1,IE,3.640756302521008,0.1,0.3640756302521008,4.742902242896482
Q1,1,IT,4.9321100917431195,0.1,0.493211009174312,6.191562096544036
Q1,1,LU,5.06,0.1,0.506,6.335030894424758
Q1,1,LV,3.8446215139442232,0.1,0.38446215139442236,4.971601263884438
Q1,1,ME,3.3617021276595747,0.1,0.3361702127659575,4.429855126383184
Q1,1,MT,4.309236947791165,0.1,0.4309236947791165,5.492813755779901
Q1,1,NL,5.016363636363637,0.1,0.5016363636363637,6.286078973822702
Q1,1,PL,4.2875226039783,0.1,0.42875226039783004,5.468454282494934
Q1,1,PT,3.5330882352941178,0.1,0.3533088235294118,4.622118606519515
Q1,1,RS,3.3646055437100215,0.1,0.3364605543710022,4.433112221615972
Q1,1,SE,5.575418994413408,0.1,0.5575418994413408,6.913235574850775
Q1,1,SK,5.712830957230143,0.1,0.5712830957230143,7.067386354911928
Q1,1,TR,4.933920704845815,0.1,0.49339207048458156,6.193593269205049
Q1,1,US,5.814736842105263,0.1,0.5814736842105263,7.181705889574806
Q2,1,AL,2.4571428571428573,0.1,0.24571428571428575,3.415107106608024
Q2,1,AT,4.189010989010989,0.1,0.41890109890109894,5.357942490209803
Q2,1,BG,4.6547368421052635,0.1,0.4654736842105264,5.880400666903464
Q2,1,CH,3.6283783783783785,0.1,0.36283783783783785,4.729016503816625
Q2,1,DE,4.619964973730298,0.1,0.4619964973730298,5.841393068697961
Q2,1,DK,4.46606334841629,0.1,0.446606334841629,5.668743940423196
Q2,1,ES,7.187279151943463,0.1,0.7187279151943464,8.72144423106605
Q2,1,FI,3.4862579281183934,0.1,0.34862579281183936,4.569583672634106
Q2,1,FR,5.023897058823529,0.1,0.5023897058823529,6.294530078987915
Q2,1,IE,2.657563025210084,0.1,0.2657563025210084,3.6399414268102226
Q2,1,IT,4.2128440366972475,0.1,0.42128440366972475,5.384678756956616
Q2,1,LU,3.32,0.1,0.332,4.383073060417743
Q2,1,LV,3.832669322709163,0.1,0.38326693227091635,4.958193118301203
Q2,1,ME,3.627659574468085,0.1,0.3627659574468085,4.728210138917882
Q2,1,MT,2.6506024096385543,0.1,0.26506024096385544,3.6321329049169133
Q2,1,NL,4.030909090909091,0.1,0.40309090909090917,5.180581433559587
Q2,1,PL,4.160940325497288,0.1,0.4160940325497288,5.326452403111329
Q2,1,PT,2.5238970588235294,0.1,0.25238970588235293,3.4899929611617435
Q2,1,RS,3.0874200426439233,0.1,0.30874200426439236,4.122161411110724
Q2,1,SE,5.154562383612663,0.1,0.5154562383612663,6.44111238034149
Q2,1,SK,6.05091649694501,0.1,0.6050916496945011,7.446655732964187
Q2,1,TR,5.224669603524229,0.1,0.5224669603524229,6.519759700529326
Q2,1,US,6.328421052631579,0.1,0.6328421052631579,7.757964463679722
Q3,1,AL,0.6021428571428571,0.1,0.06021428571428571,1.3341405651810039
Q3,1,AT,5.652678571428572,0.1,0.5652678571428572,6.999906515429407
Q3,1,BG,5.5975,0.1,0.5597500000000001,6.938006374757386
Q3,1,CH,4.969107142857142,0.1,0.49691071428571426,6.233065937783792
Q3,1,DE,7.228214285714285,0.1,0.7228214285714285,8.767365871899429
Q3,1,DK,4.576428571428572,0.1,0.45764285714285724,5.792553286205241
Q3,1,ES,7.6276785714285715,0.1,0.7627678571428572,9.215490838512084
Q3,1,FI,5.265178571428572,0.1,0.5265178571428571,6.565203262166349
