file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
Q14,3,AL,1.7776666666666667,0.3,0.5333,1.8451969736498826
Q14,3,AT,6.808333333333334,0.3,2.0425,6.097573702061048
Q14,3,BG,9.455333333333334,0.3,2.8366000000000002,8.335058700756589
Q14,3,CH,6.963333333333334,0.3,2.089,6.228593790764414
Q14,3,DE,10.757,0.3,3.2270999999999996,9.435345682233237
Q14,3,DK,7.867999999999999,0.3,2.3604,6.993300286981476
Q14,3,ES,10.399666666666668,0.3,3.1199000000000003,9.133295069136448
Q14,3,FI,8.039666666666667,0.3,2.4119,7.1384085572658496
Q14,3,FR,8.984,0.3,2.6952,7.936644925645707
Q14,3,IE,7.172666666666667,0.3,2.1518,6.4055413514218635
Q14,3,IT,9.689,0.3,2.9067,8.532575006522306
Q14,3,LU,4.061333333333334,0.3,1.2184000000000001,3.775559613879468
Q14,3,LV,10.134666666666666,0.3,3.0403999999999995,8.909292981998433
Q14,3,ME,1.7726666666666666,0.3,0.5317999999999999,1.8409705191755803
Q14,3,MT,4.206333333333333,0.3,1.2619,3.898126793634229
Q14,3,NL,8.565333333333333,0.3,2.5696,7.5827498043308115
Q14,3,PL,11.425,0.3,3.4275,10.0
Q14,3,PT,8.29,0.3,2.4869999999999997,7.350013044612574
Q14,3,RS,8.402,0.3,2.5205999999999995,7.444685624836941
Q14,3,SE,7.615333333333333,0.3,2.2845999999999997,6.779723454213409
Q14,3,SK,10.201,0.3,3.0603000000000002,8.965363944690843
Q14,3,TR,9.677333333333332,0.3,2.9031999999999996,8.5227132794156
Q14,3,US,8.595333333333334,0.3,2.5786000000000002,7.608108531176624
Q15,3,AL,0.7777777777777778,0.3,0.23333333333333334,1.0
Q15,3,AT,1.1827956989247312,0.3,0.3548387096774194,1.3423579610008165
Q15,3,BG,0.9775280898876404,0.3,0.2932584269662921,1.1688471200719945
Q15,3,CH,1.6956521739130437,0.3,0.5086956521739131,1.775870869678649
Q15,3,DE,1.2982456140350878,0.3,0.3894736842105263,1.4399467230560095
Q15,3,DK,1.086092715231788,0.3,0.3258278145695364,1.2606158093793356
Q15,3,ES,1.6375,0.3,0.49124999999999996,1.7267153665536132
Q15,3,FI,1.4382022471910112,0.3,0.4314606741573033,1.5582507907380319
Q15,3,FR,1.148148148148148,0.3,0.3444444444444444,1.3130707018001564
Q15,3,IE,1.9065420560747663,0.3,0.5719626168224299,1.9541341668881405
Q15,3,IT,1.103448275862069,0.3,0.3310344827586207,1.27528630675531
Q15,3,LU,1.6825396825396826,0.3,0.5047619047619047,1.7647870001118109
Q15,3,LV,1.1645569620253164,0.3,0.3493670886075949,1.3269409227659863
Q15,3,ME,1.0,0.3,0.3,1.1878424210800937
Q15,3,MT,1.150943396226415,0.3,0.3452830188679245,1.3154334995495915
Q15,3,NL,1.7183098591549295,0.3,0.5154929577464789,1.7950232047122283
Q15,3,PL,1.7058823529411764,0.3,0.5117647058823529,1.7845183468639214
Q15,3,PT,1.2657342657342658,0.3,0.3797202797202797,1.4124651763576888
Q15,3,RS,1.1571428571428573,0.3,0.34714285714285714,1.320673847415303
Q15,3,SE,1.3944636678200693,0.3,0.4183391003460208,1.5212789678416447
Q15,3,SK,1.5507246376811594,0.3,0.4652173913043478,1.6533649428872832
Q15,3,TR,1.2769230769230768,0.3,0.38307692307692304,1.421922976579903
Q15,3,US,2.108910891089109,0.3,0.6326732673267327,2.1251947005292755
