file_code,group_id,country_code,score,group_weight,weighted_score,scaled_score
N1a,2,AL,1.237,0.5,0.6185,2.116480346195456
N1a,2,AT,8.242500000000001,0.5,4.121250000000001,8.612745350574418
N1a,2,BG,6.2345,0.5,3.11725,6.750708361238472
N1a,2,CH,7.8175,0.5,3.90875,8.218638916078511
N1a,2,DE,9.7385,0.5,4.86925,9.999999999999998
N1a,2,DK,7.456,0.5,3.728,7.883416619442584
N1a,2,ES,8.6565,0.5,4.32825,8.996651383236307
N1a,2,FI,8.002500000000001,0.5,4.001250000000001,8.390191128741435
N1a,2,FR,7.847499999999999,0.5,3.9237499999999996,8.246458193807634
N1a,2,IE,8.221,0.5,4.1105,8.592808201535211
N1a,2,IT,8.2285,0.5,4.11425,8.599763020967492
N1a,2,LU,4.414499999999999,0.5,2.2072499999999997,5.063005512338364
N1a,2,LV,6.8055,0.5,3.40275,7.280201947349441
N1a,2,ME,1.2525,0.5,0.62625,2.1308536396888362
N1a,2,MT,3.603,0.5,1.8015,4.310494049765596
N1a,2,NL,9.235,0.5,4.6175,9.533099788779555
N1a,2,PL,8.2245,0.5,4.11225,8.596053783936943
N1a,2,PT,9.369,0.5,4.6845,9.65735922930297
N1a,2,RS,5.9275,0.5,2.96375,6.466024419143785
N1a,2,SE,9.5745,0.5,4.78725,9.847921281747462
N1a,2,SK,6.804,0.5,3.402,7.278810983462985
N1a,2,TR,5.444,0.5,2.722,6.017670393076091
N1a,2,US,6.4985,0.5,3.24925,6.995518005254752
N1b,2,AL,0.0366666666666666,0.5,0.0183333333333333,1.0034001339446705
N1b,2,AT,0.3576666666666666,0.5,0.1788333333333333,1.3010664056462828
N1b,2,BG,0.3056666666666666,0.5,0.1528333333333333,1.252846324249137
N1b,2,CH,1.0713333333333332,0.5,0.5356666666666666,1.962856112513523
N1b,2,DE,1.1556666666666666,0.5,0.5778333333333333,2.0410591932409456
N1b,2,DK,0.5603333333333333,0.5,0.2801666666666667,1.4890010818608004
N1b,2,ES,0.7766666666666667,0.5,0.38833333333333336,1.6896089845963629
N1b,2,FI,0.3286666666666666,0.5,0.1643333333333333,1.2741744371747976
N1b,2,FR,0.2766666666666666,0.5,0.1383333333333333,1.2259543557776518
N1b,2,IE,0.2136666666666666,0.5,0.1068333333333333,1.167533872546494
N1b,2,IT,0.078,0.5,0.039,1.041728916593684
N1b,2,LU,0.1303333333333333,0.5,0.06516666666666665,1.090258101076709
N1b,2,LV,0.36,0.5,0.18,1.303230127247437
N1b,2,ME,0.0703333333333333,0.5,0.03516666666666665,1.0346195456184637
N1b,2,MT,0.033,0.5,0.0165,1.0
N1b,2,NL,0.4093333333333332,0.5,0.2046666666666666,1.3489773839575496
N1b,2,PL,0.6873333333333332,0.5,0.3436666666666666,1.606769357580753
N1b,2,PT,0.2459999999999999,0.5,0.12299999999999996,1.1975168718767708
N1b,2,RS,0.2033333333333333,0.5,0.10166666666666666,1.1579516768842408
N1b,2,SE,0.6046666666666666,0.5,0.3023333333333333,1.5301117922827263
N1b,2,SK,0.3493333333333333,0.5,0.17466666666666664,1.2933388284993044
